bus_i;type;Pd;Qd;Gs;Bs;area;Vm;Va;baseKV;zone;Vmax;Vmin
2079;1;0;0;0;-4.12;30;1;0;345;30;1.1;0.9
2080;1;268.82;-82.82;0;0;30;1;0;345;30;1.1;0.9
2081;2;0;0;0;19.47;30;1;0;345;30;1.1;0.9
2082;1;0;0;0;5.3;30;1;0;345;30;1.1;0.9
2083;1;0;0;0;2.19;30;1;0;345;30;1.1;0.9
2084;1;0;0;0;0;30;1;0;345;30;1.1;0.9
2085;1;0;0;0;-0.33;30;1;0;345;30;1.1;0.9
2086;1;0;0;0;-0.41;30;1;0;345;30;1.1;0.9
2087;1;217.28;63.16;0;25.95;30;1;0;66;30;1.1;0.9
2088;1;217.28;63.3;0;26.01;30;1;0;66;30;1.1;0.9
2089;1;13.57;10.1;0;-2.15;30;1;0;345;30;1.1;0.9
2090;1;37.81;13.09;0;-0.6;30;1;0;138;30;1.1;0.9
2091;2;38.92;12.79;0;0;30;1;0;138;30;1.1;0.9
2092;1;38.92;12.82;0;2.37;30;1;0;138;30;1.1;0.9
2093;1;268.81;131.55;0;71.08;30;1;0;138;30;1.1;0.9
2094;1;271.73;133.01;0;72.17;30;1;0;138;30;1.1;0.9
2095;1;84.86;24.33;0;14.29;30;1;0;138;30;1.1;0.9
2096;1;84.86;24.33;0;8.07;30;1;0;138;30;1.1;0.9
2097;1;188.72;112.77;0;94.2;30;1;0;138;30;1.1;0.9
2098;1;218.07;106.66;0;59.6;30;1;0;138;30;1.1;0.9
2099;1;92.73;45.34;0;2.11;30;1;0;138;30;1.1;0.9
2100;1;92.73;45.38;0;2.06;30;1;0;138;30;1.1;0.9
2101;1;206.47;101.18;0;50.6;30;1;0;138;30;1.1;0.9
2102;1;84.86;24.34;0;13.25;30;1;0;138;30;1.1;0.9
2103;1;84.86;24.33;0;13.13;30;1;0;138;30;1.1;0.9
2104;1;84.86;24.62;0;13.21;30;1;0;138;30;1.1;0.9
2105;1;0;0;0;-0.39;30;1;0;138;30;1.1;0.9
2106;1;78.78;38.59;0;1.3;30;1;0;138;30;1.1;0.9
2107;1;78.78;38.59;0;1.3;30;1;0;138;30;1.1;0.9
2108;1;0;0;0;-0.29;30;1;0;138;30;1.1;0.9
2109;1;82.43;25.09;0;0.16;30;1;0;138;30;1.1;0.9
2110;1;78.54;22.85;0;-0.95;30;1;0;138;30;1.1;0.9
2111;1;245.1;119.96;0;49.63;30;1;0;138;30;1.1;0.9
2112;1;191.98;94.09;0;34.19;30;1;0;138;30;1.1;0.9
2113;1;104.79;50.91;0;-0.32;30;1;0;138;30;1.1;0.9
2114;1;92.73;45.03;0;-0.27;30;1;0;138;30;1.1;0.9
2115;1;36.94;18.04;0;-0.63;30;1;0;138;30;1.1;0.9
2116;1;342.58;111.87;0;93.69;30;1;0;138;30;1.1;0.9
2117;1;214.53;78.65;0;38.12;30;1;0;138;30;1.1;0.9
2118;1;366.25;106.63;0;51.55;30;1;0;138;30;1.1;0.9
2119;1;143.98;52.27;0;15.61;30;1;0;138;30;1.1;0.9
2120;2;0;0;0;0;30;1;0;500;30;1.1;0.9
2121;2;0;0;0;0;30;1;0;500;30;1.1;0.9
2122;2;0;0;0;0;30;1;0;500;30;1.1;0.9
2123;2;0;0;0;0;30;1;0;500;30;1.1;0.9
2124;1;9.05;1.28;0;0;30;1;0;33;30;1.1;0.9
2125;1;0;0;0;2.95;30;1;0;138;30;1.1;0.9
2126;1;37.55;12.37;0;0;30;1;0;33;30;1.1;0.9
2127;1;0;0;0;0;30;1;0;500;30;1.1;0.9
2128;1;358.98;141.47;0;72.89;30;1;0;138;30;1.1;0.9
2129;1;401.48;158.27;0;85.31;30;1;0;138;30;1.1;0.9
2130;1;0;0;0;3;30;1;0;138;30;1.1;0.9
2131;1;218.07;106.54;0;56.63;30;1;0;138;30;1.1;0.9
2132;1;188.72;112.91;0;57.31;30;1;0;138;30;1.1;0.9
2133;1;164.48;47.97;0;17.09;30;1;0;138;30;1.1;0.9
2134;1;164.48;47.97;0;17.72;30;1;0;138;30;1.1;0.9
2135;1;153.04;77.57;0;8.88;30;1;0;138;30;1.1;0.9
2136;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2137;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2138;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2139;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2140;1;0;0;0;0.01;30;1;0;138;30;1.1;0.9
2141;1;0;0;0;0.18;30;1;0;138;30;1.1;0.9
2142;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2143;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2144;1;0;0;0;3.03;30;1;0;138;30;1.1;0.9
2145;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2146;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2147;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2148;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2149;1;0;0;0;3.54;30;1;0;138;30;1.1;0.9
2150;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2151;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2152;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2153;1;0;0;0;0.21;30;1;0;138;30;1.1;0.9
2154;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2155;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2156;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2157;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2158;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2159;2;0;0;0;-23.12;30;1;0;138;30;1.1;0.9
2160;1;0;0;0;-0.62;30;1;0;138;30;1.1;0.9
2161;1;0;0;0;-0.62;30;1;0;138;30;1.1;0.9
2162;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2163;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2164;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2165;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2166;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2167;1;0;0;0;0.34;30;1;0;138;30;1.1;0.9
2168;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2169;1;0;0;0;0;30;1;0;33;30;1.1;0.9
2170;1;0;0;0;0;30;1;0;11;30;1.1;0.9
2171;1;0;0;0;0;30;1;0;33;30;1.1;0.9
2172;1;0;0;0;0;30;1;0;33;30;1.1;0.9
2173;1;0;0;0;0.01;30;1;0;33;30;1.1;0.9
2174;1;0;0;0;0;30;1;0;33;30;1.1;0.9
2175;1;0;0;0;0;30;1;0;33;30;1.1;0.9
2176;1;0;0;0;0;30;1;0;11;30;1.1;0.9
2177;2;0;0;0;1.62;30;1;0;33;30;1.1;0.9
2178;1;0;0;0;0.01;30;1;0;33;30;1.1;0.9
2179;1;0;0;0;0.01;30;1;0;33;30;1.1;0.9
2180;1;0;0;0;0;30;1;0;33;30;1.1;0.9
2181;1;0;0;0;0;30;1;0;33;30;1.1;0.9
2182;1;0;0;0;0;30;1;0;33;30;1.1;0.9
2183;1;0;0;0;0;30;1;0;33;30;1.1;0.9
2184;1;0;0;0;1.05;30;1;0;138;30;1.1;0.9
2185;1;0;0;0;0;30;1;0;138;30;1.1;0.9
2186;1;0;0;0;6.33;30;1;0;33;30;1.1;0.9
2187;1;0;0;0;0.01;30;1;0;33;30;1.1;0.9
2188;1;0;0;0;0;30;1;0;33;30;1.1;0.9
2189;1;0;0;0;0;30;1;0;11;30;1.1;0.9
2190;1;0;0;0;0;30;1;0;11;30;1.1;0.9
2191;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2192;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2193;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2194;2;0;0;0;0;31;1;0;33;31;1.1;0.9
2195;1;1.34;0.2;0;0;31;1;0;33;31;1.1;0.9
2196;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2197;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2198;2;0;0;0;0;31;1;0;33;31;1.1;0.9
2199;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2200;2;0;0;0;0;31;1;0;33;31;1.1;0.9
2201;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2202;2;0;0;0;0;31;1;0;138;31;1.1;0.9
2203;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2204;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2205;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2206;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2207;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2208;2;0;0;0;0;31;1;0;33;31;1.1;0.9
2209;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2210;2;0;0;0;0;31;1;0;33;31;1.1;0.9
2211;1;28.55;-15.6;0;0;31;1;0;138;31;1.1;0.9
2212;2;0;0;0;0;31;1;0;138;31;1.1;0.9
2213;2;0;0;0;0;31;1;0;138;31;1.1;0.9
2214;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2215;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2216;2;0;0;0;0;31;1;0;33;31;1.1;0.9
2217;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2218;2;0;0;0;0;31;1;0;138;31;1.1;0.9
2219;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2220;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2221;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2222;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2223;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2224;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2225;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2226;2;0;0;0;0;31;1;0;138;31;1.1;0.9
2227;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2228;2;0;0;0;0;31;1;0;33;31;1.1;0.9
2229;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2230;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2231;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2232;2;1.67;0.3;0;0;31;1;0;138;31;1.1;0.9
2233;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2234;2;0;0;0;0;31;1;0;33;31;1.1;0.9
2235;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2236;2;0;0;0;0;31;1;0;33;31;1.1;0.9
2237;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2238;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2239;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2240;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2241;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2242;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2243;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2244;1;26.87;5.35;0;0;31;1;0;33;31;1.1;0.9
2245;1;0;0;0;-19.71;31;1;0;345;31;1.1;0.9
2246;1;0.11;-6.79;0;0;31;1;0;138;31;1.1;0.9
2247;1;0;0;0;-31.33;31;1;0;138;31;1.1;0.9
2248;2;0;0;0;-69.06;31;1;0;138;31;1.1;0.9
2249;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2250;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2251;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2252;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2253;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2254;1;30.63;1.05;0;0;31;1;0;33;31;1.1;0.9
2255;1;0;0;0;3.34;31;1;0;138;31;1.1;0.9
2256;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2257;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2258;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2259;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2260;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2261;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2262;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2263;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2264;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2265;1;0;0;0;0;31;1;0;345;31;1.1;0.9
2266;1;0;0;0;0;31;1;0;345;31;1.1;0.9
2267;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2268;1;13.76;0;0;0;31;1;0;33;31;1.1;0.9
2269;1;0;0;0;-4.48;31;1;0;138;31;1.1;0.9
2270;1;15.27;-5;0;0;31;1;0;138;31;1.1;0.9
2271;1;72.48;20.52;0;0;31;1;0;33;31;1.1;0.9
2272;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2273;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2274;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2275;1;0;0;0;-0.77;31;1;0;138;31;1.1;0.9
2276;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2277;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2278;1;14.15;1.98;0;0;31;1;0;33;31;1.1;0.9
2279;1;0;0;0;0;31;1;0;138;31;1.1;0.9
2280;1;38.14;0.08;0;0;31;1;0;33;31;1.1;0.9
2281;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2282;1;22.19;4.46;0;0;31;1;0;33;31;1.1;0.9
2283;1;8.56;1.69;0;0;31;1;0;33;31;1.1;0.9
2284;1;6.47;1.29;0;0;31;1;0;11;31;1.1;0.9
2285;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2286;1;3.78;1.09;0;0;31;1;0;33;31;1.1;0.9
2287;1;0;0;0;0;31;1;0;33;31;1.1;0.9
2288;1;31.72;8.13;0;0;31;1;0;33;31;1.1;0.9
2289;1;0.1;-7.33;0;0;32;1;0;345;32;1.1;0.9
2290;1;6.8;-1.14;0;0;32;1;0;110;32;1.1;0.9
2291;2;0;0;0;0;32;1;0;20;32;1.1;0.9
2292;2;0.18;-5.81;0;-20.65;32;1;0;345;32;1.1;0.9
2293;1;0.18;-8.45;0;0;32;1;0;345;32;1.1;0.9
2294;1;25.23;9.16;0;0;32;1;0;110;32;1.1;0.9
2295;1;-4.57;-2.43;0;0;32;1;0;110;32;1.1;0.9
2296;1;6.71;1.99;0;0;32;1;0;110;32;1.1;0.9
2297;2;0.1;-0.85;0;42.99;32;1;0;110;32;1.1;0.9
2298;1;8.41;1.8;0;0;32;1;0;110;32;1.1;0.9
2299;2;0;0;0;0;32;1;0;20;32;1.1;0.9
2300;1;-11.77;-4.04;0;0;32;1;0;110;32;1.1;0.9
2301;1;0.1;-0.47;0;0;32;1;0;110;32;1.1;0.9
2302;2;0;0;0;0;32;1;0;20;32;1.1;0.9
2303;1;1.5;0.25;0;0;32;1;0;110;32;1.1;0.9
2304;2;0;0;0;0;32;1;0;20;32;1.1;0.9
2305;1;0.18;-6.92;0;0;32;1;0;345;32;1.1;0.9
2306;1;6.81;0.42;0;0;32;1;0;110;32;1.1;0.9
2307;1;44.71;3.75;0;0;32;1;0;345;32;1.1;0.9
2308;1;4.2;0.78;0;0;32;1;0;110;32;1.1;0.9
2309;2;18.22;1.33;0;1.42;32;1;0;110;32;1.1;0.9
2310;1;0.1;-0.48;0;0;32;1;0;110;32;1.1;0.9
2311;1;5.21;0.06;0;0;32;1;0;110;32;1.1;0.9
2312;1;2.8;-1.87;0;0;32;1;0;110;32;1.1;0.9
2313;1;12.51;1.6;0;0;32;1;0;110;32;1.1;0.9
2314;1;14.92;4.45;0;0;32;1;0;110;32;1.1;0.9
2315;1;2.5;0.67;0;0;32;1;0;110;32;1.1;0.9
2316;1;20.12;3.29;0;0;32;1;0;110;32;1.1;0.9
2317;1;19.82;5.03;0;0;32;1;0;110;32;1.1;0.9
2318;1;0.18;-24.23;0;15.92;32;1;0;345;32;1.1;0.9
2319;1;-4.66;0.92;0;0;32;1;0;110;32;1.1;0.9
2320;1;4.61;0.77;0;0;32;1;0;110;32;1.1;0.9
2321;1;8.33;-2.52;0;0;32;1;0;110;32;1.1;0.9
2322;1;0.1;-0.59;0;0;32;1;0;110;32;1.1;0.9
2323;1;6.31;1.69;0;0;32;1;0;110;32;1.1;0.9
2324;1;0.4;-1.16;0;0;32;1;0;110;32;1.1;0.9
2325;1;19.42;5.82;0;0;32;1;0;110;32;1.1;0.9
2326;1;4.61;0.36;0;0;32;1;0;110;32;1.1;0.9
2327;1;0.1;-0.19;0;0;32;1;0;110;32;1.1;0.9
2328;1;3.5;-0.22;0;0;32;1;0;110;32;1.1;0.9
2329;1;13.41;2.68;0;0;32;1;0;110;32;1.1;0.9
2330;1;-9.78;-3.41;0;0;32;1;0;110;32;1.1;0.9
2331;1;8.91;1.8;0;0;32;1;0;110;32;1.1;0.9
2332;1;18.92;5.2;0;0;32;1;0;110;32;1.1;0.9
2333;1;18.72;6.23;0;0;32;1;0;110;32;1.1;0.9
2334;1;21.82;5.16;0;0;32;1;0;110;32;1.1;0.9
2335;2;0.14;-37.09;0;0;32;1;0;500;32;1.1;0.9
2336;1;0.4;-1.29;0;0;32;1;0;110;32;1.1;0.9
2337;1;17.5;0.43;0;0;32;1;0;110;32;1.1;0.9
2338;1;13.19;0.49;0;0;32;1;0;110;32;1.1;0.9
2339;2;0.18;-21.72;0;-37.98;32;1;0;345;32;1.1;0.9
2340;1;0.1;-5.71;0;0;32;1;0;345;32;1.1;0.9
2341;2;0;0;0;0;32;1;0;20;32;1.1;0.9
2342;1;21.82;4.29;0;0;32;1;0;110;32;1.1;0.9
2343;1;1.6;0.01;0;0;32;1;0;110;32;1.1;0.9
2344;1;0.27;-22.54;0;0;32;1;0;500;32;1.1;0.9
2345;1;11.35;1.8;0;0;32;1;0;110;32;1.1;0.9
2346;1;15.82;3.48;0;0;32;1;0;110;32;1.1;0.9
2347;2;0;2.25;0;-84.44;33;1;0;500;33;1.1;0.9
2348;1;0;0;0;10.72;33;1;0;500;33;1.1;0.9
2349;1;0;0;0;0;33;1;0;500;33;1.1;0.9
2350;2;0;0;0;-43.66;33;1;0;500;33;1.1;0.9
2351;1;0;0;0;0;33;1;0;138;33;1.1;0.9
2352;1;2.14;1.13;0;0;33;1;0;138;33;1.1;0.9
2353;1;10;2.58;0;0;33;1;0;138;33;1.1;0.9
2354;1;4.7;2.7;0;0;33;1;0;138;33;1.1;0.9
2355;1;7.46;3.04;0;0;33;1;0;138;33;1.1;0.9
2356;1;7.28;3.16;0;0;33;1;0;138;33;1.1;0.9
2357;1;4.29;2.79;0;0;33;1;0;138;33;1.1;0.9
2358;1;0;0;0;0;33;1;0;138;33;1.1;0.9
2359;1;6.56;20.6;0;0;33;1;0;138;33;1.1;0.9
2360;1;3.74;1.81;0;0;33;1;0;138;33;1.1;0.9
2361;1;0;0;0;0;33;1;0;138;33;1.1;0.9
2362;1;0;0;0;0;33;1;0;138;33;1.1;0.9
2363;2;3.32;1.04;0;0;33;1;0;138;33;1.1;0.9
2364;1;5.88;1.75;0;0;33;1;0;138;33;1.1;0.9
2365;1;6.94;4.29;0;0;33;1;0;138;33;1.1;0.9
2366;1;2.14;1.41;0;0;33;1;0;138;33;1.1;0.9
2367;2;0;0;0;0;33;1;0;138;33;1.1;0.9
2368;2;6.5;3.91;0;13.83;33;1;0;138;33;1.1;0.9
2369;1;0;0;0;0;33;1;0;138;33;1.1;0.9
2370;2;4.59;2.29;0;10.08;33;1;0;138;33;1.1;0.9
2371;1;5.04;1.83;0;0;33;1;0;138;33;1.1;0.9
2372;1;7.44;2.92;0;0;33;1;0;138;33;1.1;0.9
2373;1;15.02;5.97;0;0;33;1;0;138;33;1.1;0.9
2374;2;13.5;7.19;0;14.42;33;1;0;138;33;1.1;0.9
2375;1;7.53;2.85;0;0;33;1;0;138;33;1.1;0.9
2376;1;7.14;2.22;0;0;33;1;0;138;33;1.1;0.9
2377;1;6.32;3.51;0;0;33;1;0;138;33;1.1;0.9
2378;1;0;0;0;0;33;1;0;138;33;1.1;0.9
2379;1;3.03;2.04;0;0;33;1;0;138;33;1.1;0.9
2380;1;0.78;0.36;0;0;33;1;0;138;33;1.1;0.9
2381;1;4.01;0;0;0;33;1;0;138;33;1.1;0.9
2382;2;1.18;0.57;0;10.66;33;1;0;138;33;1.1;0.9
2383;1;1.71;0.58;0;0;33;1;0;138;33;1.1;0.9
2384;1;11.23;4.12;0;0;33;1;0;138;33;1.1;0.9
2385;1;0.75;0.3;0;0;33;1;0;138;33;1.1;0.9
2386;2;4.85;4.98;0;0;33;1;0;138;33;1.1;0.9
2387;1;3.42;1.69;0;0;33;1;0;138;33;1.1;0.9
2388;1;3.32;2.01;0;0;33;1;0;138;33;1.1;0.9
2389;1;2.47;1.59;0;1.65;33;1;0;138;33;1.1;0.9
2390;1;4.41;2.94;0;1.14;33;1;0;138;33;1.1;0.9
2391;1;3.41;1.59;0;3.8;33;1;0;138;33;1.1;0.9
2392;1;1.44;0.65;0;0;33;1;0;138;33;1.1;0.9
2393;1;1.07;0.63;0;0;33;1;0;138;33;1.1;0.9
2394;2;0;0;0;-24.81;33;1;0;138;33;1.1;0.9
2395;1;0;0;0;-1.5;33;1;0;138;33;1.1;0.9
2396;1;0;0;0;0;33;1;0;138;33;1.1;0.9
2397;1;5.89;2.27;0;0;33;1;0;138;33;1.1;0.9
2398;1;0;0;0;0;33;1;0;138;33;1.1;0.9
2399;1;0.1;-2.31;0;0;34;1;0;500;34;1.1;0.9
2400;1;526.02;-82.74;0;0;34;1;0;500;34;1.1;0.9
2401;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2402;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2403;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2404;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2405;1;232.1;89.71;0;0;34;1;0;345;34;1.1;0.9
2406;1;34.54;2.98;0;0;34;1;0;345;34;1.1;0.9
2407;1;125.4;45.8;0;0;34;1;0;345;34;1.1;0.9
2408;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2409;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2410;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2411;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2412;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2413;1;30.81;5.17;0;0;34;1;0;345;34;1.1;0.9
2414;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2415;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2416;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2417;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2418;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2419;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2420;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2421;1;0.1;-1;0;0;34;1;0;345;34;1.1;0.9
2422;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2423;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2424;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2425;1;23.51;3.52;0;0;34;1;0;345;34;1.1;0.9
2426;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2427;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2428;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2429;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2430;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2431;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2432;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2433;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2434;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2435;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2436;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2437;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2438;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2439;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2440;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2441;1;0;0;0;0;34;1;0;20;34;1.1;0.9
2442;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2443;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2444;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2445;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2446;2;0;0;0;0;34;1;0;20;34;1.1;0.9
2447;1;0.48;-7.7;0;0;34;1;0;500;34;1.1;0.9
2448;2;0.16;-14.14;0;0;34;1;0;500;34;1.1;0.9
2449;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2450;1;0.1;-7.09;0;0;35;1;0;345;35;1.1;0.9
2451;2;0.1;-0.14;0;30.72;35;1;0;345;35;1.1;0.9
2452;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2453;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2454;1;0.47;-1.44;0;0;35;1;0;500;35;1.1;0.9
2455;1;0.1;-2.05;0;0;35;1;0;345;35;1.1;0.9
2456;1;0.3;-2.56;0;0;35;1;0;500;35;1.1;0.9
2457;1;0.1;-1.77;0;0;35;1;0;345;35;1.1;0.9
2458;1;474.3;155.93;0;0;35;1;0;500;35;1.1;0.9
2459;2;0;0;0;0;35;1;0;500;35;1.1;0.9
2460;2;538.3;69.46;0;20.08;35;1;0;500;35;1.1;0.9
2461;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2462;1;175.2;82.19;0;0;35;1;0;345;35;1.1;0.9
2463;1;72.18;4.65;0;0;35;1;0;345;35;1.1;0.9
2464;2;56.46;-19.96;0;0;35;1;0;345;35;1.1;0.9
2465;1;0.1;-0.06;0;0;35;1;0;345;35;1.1;0.9
2466;1;0.1;-2.1;0;0;35;1;0;345;35;1.1;0.9
2467;1;0.1;-0.07;0;0;35;1;0;345;35;1.1;0.9
2468;2;0;0;0;0;35;1;0;500;35;1.1;0.9
2469;1;0.1;-0.64;0;0;35;1;0;345;35;1.1;0.9
2470;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2471;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2472;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2473;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2474;1;75.58;-4.36;0;0;35;1;0;345;35;1.1;0.9
2475;1;0.1;-6.19;0;0;35;1;0;345;35;1.1;0.9
2476;2;19.62;-14.08;0;-53.06;35;1;0;345;35;1.1;0.9
2477;1;394.9;-47.52;0;0;35;1;0;500;35;1.1;0.9
2478;1;226.11;113.76;0;0;35;1;0;345;35;1.1;0.9
2479;2;0;0;0;0;35;1;0;345;35;1.1;0.9
2480;2;349.6;11.71;0;0;35;1;0;500;35;1.1;0.9
2481;1;101;-33.9;0;38.04;35;1;0;500;35;1.1;0.9
2482;1;0.1;-1.69;0;0;35;1;0;500;35;1.1;0.9
2483;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2484;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2485;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2486;1;19.22;-25.38;0;0;35;1;0;345;35;1.1;0.9
2487;1;262.6;23.67;0;35.46;35;1;0;345;35;1.1;0.9
2488;1;229;40.37;0;0;35;1;0;500;35;1.1;0.9
2489;2;0.1;-3.21;0;0;35;1;0;345;35;1.1;0.9
2490;1;10.01;-30.74;0;0;35;1;0;345;35;1.1;0.9
2491;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2492;2;0;0;0;0;35;1;0;20;35;1.1;0.9
2493;1;84.59;-83.07;0;0;35;1;0;500;35;1.1;0.9
2494;1;0.1;-1.66;0;0;35;1;0;500;35;1.1;0.9
2495;2;0;0;0;0;35;1;0;20;35;1.1;0.9
